Index,Stock,Date,Volume,Price,Score
1962,PLTR,3,35905500.0,23.41,-0.0258
1963,PLTR,3,35905500.0,23.41,0.1531
1964,PLTR,3,35905500.0,23.41,0.7351
1965,PLTR,3,35905500.0,23.41,0.6072
1966,PLTR,3,35905500.0,23.41,0.0772
1967,PLTR,3,35905500.0,23.41,-0.5707
1968,PLTR,3,35905500.0,23.41,0.7778
1969,PLTR,3,35905500.0,23.41,-0.8074
1970,PLTR,3,35905500.0,23.41,-0.296
1971,PLTR,3,35905500.0,23.41,0.694
1972,PLTR,3,35905500.0,23.41,0.694
1973,PLTR,3,35905500.0,23.41,-0.5719
1974,PLTR,3,35905500.0,23.41,0.8591
1975,PLTR,3,35905500.0,23.41,-0.5994
1976,PLTR,3,35905500.0,23.41,-0.5994
1977,PLTR,3,35905500.0,23.41,-0.4215
1978,PLTR,3,35905500.0,23.41,-0.7027
1979,PLTR,3,35905500.0,23.41,0.9081
1980,PLTR,3,35905500.0,23.41,0.296
1981,PLTR,3,35905500.0,23.41,-0.6597
1982,PLTR,3,35905500.0,23.41,0.34
1983,PLTR,3,35905500.0,23.41,0.885
1984,PLTR,3,35905500.0,23.41,0.296
1985,PLTR,3,35905500.0,23.41,0.1531
1986,PLTR,3,35905500.0,23.41,0.5719
1987,PLTR,3,35905500.0,23.41,0.7647
1988,PLTR,3,35905500.0,23.41,0.7067
1989,PLTR,3,35905500.0,23.41,-0.5423
1990,PLTR,3,35905500.0,23.41,-0.2263
1991,PLTR,3,35905500.0,23.41,-0.4215
1992,PLTR,3,35905500.0,23.41,0.8578
1993,PLTR,3,35905500.0,23.41,0.3182
1994,PLTR,3,35905500.0,23.41,-0.4767
1995,PLTR,3,35905500.0,23.41,0.4215
1996,PLTR,3,35905500.0,23.41,-0.6249
1997,PLTR,3,35905500.0,23.41,0.6249
1998,PLTR,3,35905500.0,23.41,-0.5562
1999,PLTR,3,35905500.0,23.41,-0.5562
2000,PLTR,3,35905500.0,23.41,0.2828
2001,PLTR,3,35905500.0,23.41,0.8536
2002,PLTR,3,35905500.0,23.41,0.8536
2003,PLTR,3,35905500.0,23.41,0.4215
2004,PLTR,3,35905500.0,23.41,0.4215
2005,PLTR,3,35905500.0,23.41,0.8979
2006,PLTR,3,35905500.0,23.41,0.8979
2007,PLTR,3,35905500.0,23.41,-0.3626
2008,PLTR,3,35905500.0,23.41,-0.3626
2009,PLTR,3,35905500.0,23.41,0.2732
2010,PLTR,3,35905500.0,23.41,0.9786
2011,PLTR,3,35905500.0,23.41,0.7263
2012,PLTR,3,35905500.0,23.41,0.1459
2013,PLTR,3,35905500.0,23.41,-0.2644
2014,PLTR,3,35905500.0,23.41,-0.2644
2015,PLTR,3,35905500.0,23.41,-0.2644
2016,PLTR,3,35905500.0,23.41,-0.4215
2017,PLTR,3,35905500.0,23.41,0.2263
2018,PLTR,3,35905500.0,23.41,0.877
2019,PLTR,3,35905500.0,23.41,-0.4939
2020,PLTR,3,35905500.0,23.41,0.4404
2021,PLTR,3,35905500.0,23.41,0.25
2022,PLTR,3,35905500.0,23.41,-0.3761
2023,PLTR,3,35905500.0,23.41,0.6341
2024,PLTR,3,35905500.0,23.41,0.7126
2025,PLTR,3,35905500.0,23.41,0.7126
2026,PLTR,3,35905500.0,23.41,0.7126
2027,PLTR,3,35905500.0,23.41,0.9563
2028,PLTR,3,35905500.0,23.41,0.5267
2029,PLTR,3,35905500.0,23.41,-0.3566
2030,PLTR,3,35905500.0,23.41,0.3597
2031,PLTR,3,35905500.0,23.41,0.4585
2032,PLTR,3,35905500.0,23.41,0.8883
2033,PLTR,3,35905500.0,23.41,-0.6742
2034,PLTR,3,35905500.0,23.41,-0.6742
2035,PLTR,3,35905500.0,23.41,0.6412
2036,PLTR,3,35905500.0,23.41,0.4404
2037,PLTR,3,35905500.0,23.41,0.8402
2038,PLTR,3,35905500.0,23.41,-0.8988
2039,AAPL,3,88844600.0,130.360001,0.4404
2040,AAPL,3,88844600.0,130.360001,0.5859
2041,AAPL,3,88844600.0,130.360001,-0.4404
2042,AAPL,3,88844600.0,130.360001,0.4215
2043,AAPL,3,88844600.0,130.360001,-0.296
2044,AAPL,3,88844600.0,130.360001,0.5859
2045,AAPL,3,88844600.0,130.360001,-0.2263
2046,AAPL,3,88844600.0,130.360001,-0.0772
2047,AAPL,3,88844600.0,130.360001,0.6369
2048,AAPL,3,88844600.0,130.360001,-0.3818
2049,AAPL,3,88844600.0,130.360001,-0.3818
2050,AAPL,3,88844600.0,130.360001,0.2714
2051,AAPL,3,88844600.0,130.360001,0.4404
2052,AAPL,3,88844600.0,130.360001,0.3612
2053,AAPL,3,88844600.0,130.360001,-0.4939
2054,AAPL,3,88844600.0,130.360001,-0.296
2055,AAPL,3,88844600.0,130.360001,0.2846
2056,AAPL,3,88844600.0,130.360001,0.6597
2057,AAPL,3,88844600.0,130.360001,0.5106
2058,AAPL,3,88844600.0,130.360001,-0.2732
2059,AAPL,3,88844600.0,130.360001,-0.4215
2060,AAPL,3,88844600.0,130.360001,-0.3818
2061,AAPL,3,88844600.0,130.360001,0.5719
2062,AAPL,3,88844600.0,130.360001,0.4404
2063,AAPL,3,88844600.0,130.360001,0.8316
2064,AAPL,3,88844600.0,130.360001,-0.5719
2065,AAPL,3,88844600.0,130.360001,0.3612
2066,AAPL,3,88844600.0,130.360001,-0.5106
2067,AAPL,3,88844600.0,130.360001,-0.5673
2068,AAPL,3,88844600.0,130.360001,0.5709
2069,AAPL,3,88844600.0,130.360001,0.2023
2070,AAPL,3,88844600.0,130.360001,-0.2212
2071,AAPL,3,88844600.0,130.360001,0.0086
2072,AAPL,3,88844600.0,130.360001,0.2263
2073,AAPL,3,88844600.0,130.360001,-0.7326
2074,AAPL,3,88844600.0,130.360001,-0.7326
2075,AAPL,3,88844600.0,130.360001,0.4101
2076,AAPL,3,88844600.0,130.360001,0.5473
2077,AAPL,3,88844600.0,130.360001,0.4019
2078,AAPL,3,88844600.0,130.360001,0.6249
2079,AAPL,3,88844600.0,130.360001,0.6701
2080,AAPL,3,88844600.0,130.360001,0.128
2081,AAPL,3,88844600.0,130.360001,0.34
2082,AAPL,3,88844600.0,130.360001,0.296
2083,AAPL,3,88844600.0,130.360001,-0.5423
2084,AAPL,3,88844600.0,130.360001,0.4019
2085,AAPL,3,88844600.0,130.360001,0.4357
2086,AAPL,3,88844600.0,130.360001,-0.8462
2087,AAPL,3,88844600.0,130.360001,0.8126
2088,AAPL,3,88844600.0,130.360001,0.6115
2089,AAPL,3,88844600.0,130.360001,-0.795
2090,AAPL,3,88844600.0,130.360001,-0.6696
2091,AAPL,3,88844600.0,130.360001,0.25
2092,AAPL,3,88844600.0,130.360001,0.3182
2093,AAPL,3,88844600.0,130.360001,-0.296
2094,AAPL,3,88844600.0,130.360001,0.6588
2095,AAPL,3,88844600.0,130.360001,-0.6908
2096,AAPL,3,88844600.0,130.360001,-0.6318
2097,AAPL,3,88844600.0,130.360001,0.6582
2098,AAPL,3,88844600.0,130.360001,-0.2878
2099,AAPL,3,88844600.0,130.360001,0.6486
2100,AAPL,3,88844600.0,130.360001,0.6486
2101,AAPL,3,88844600.0,130.360001,0.128
2102,AAPL,3,88844600.0,130.360001,0.4215
2103,AAPL,3,88844600.0,130.360001,0.5423
2104,AAPL,3,88844600.0,130.360001,-0.6597
2105,AAPL,3,88844600.0,130.360001,0.2705
2106,AAPL,3,88844600.0,130.360001,0.5106
2107,AAPL,3,88844600.0,130.360001,-0.5267
2108,AAPL,3,88844600.0,130.360001,-0.5302
2109,AAPL,3,88844600.0,130.360001,0.5859
2110,AAPL,3,88844600.0,130.360001,0.5859
2111,AAPL,3,88844600.0,130.360001,0.2382
2112,AAPL,3,88844600.0,130.360001,0.4404
2113,AAPL,3,88844600.0,130.360001,-0.6124
2114,AAPL,3,88844600.0,130.360001,-0.8103
2115,AAPL,3,88844600.0,130.360001,-0.5423
2116,AAPL,3,88844600.0,130.360001,0.3612
2117,AAPL,3,88844600.0,130.360001,-0.5719
2118,AAPL,3,88844600.0,130.360001,0.6597
2119,AAPL,3,88844600.0,130.360001,0.6597
2120,AAPL,3,88844600.0,130.360001,-0.83
2121,AAPL,3,88844600.0,130.360001,0.5106
2122,AAPL,3,88844600.0,130.360001,-0.7269
2123,AAPL,3,88844600.0,130.360001,0.0258
2124,AAPL,3,88844600.0,130.360001,-0.583
2125,AAPL,3,88844600.0,130.360001,-0.5719
2126,AAPL,3,88844600.0,130.360001,0.6075
2127,AAPL,3,88844600.0,130.360001,0.296
2128,AAPL,3,88844600.0,130.360001,-0.6542
2129,AAPL,3,88844600.0,130.360001,0.2975
2130,AAPL,3,88844600.0,130.360001,-0.5945
2131,AAPL,3,88844600.0,130.360001,-0.5574
2132,AAPL,3,88844600.0,130.360001,0.9459
2133,AAPL,3,88844600.0,130.360001,-0.0516
2134,AAPL,3,88844600.0,130.360001,0.5859
2135,BABA,3,12211300.0,228.240005,-0.5805
2136,BABA,3,12211300.0,228.240005,0.5574
2137,BABA,3,12211300.0,228.240005,0.6705
2138,BABA,3,12211300.0,228.240005,0.836
2139,BABA,3,12211300.0,228.240005,-0.7316
2140,BABA,3,12211300.0,228.240005,0.3612
2141,BABA,3,12211300.0,228.240005,0.9459
2142,BABA,3,12211300.0,228.240005,-0.296
2143,BABA,3,12211300.0,228.240005,-0.296
2144,BABA,3,12211300.0,228.240005,-0.8021
2145,BABA,3,12211300.0,228.240005,0.8151
2146,BABA,3,12211300.0,228.240005,0.4019
2147,BABA,3,12211300.0,228.240005,0.5859
2148,BABA,3,12211300.0,228.240005,-0.5397
2149,CLOV,3,76990700.0,8.85,0.6808
2150,CLOV,3,76990700.0,8.85,0.2732
2151,NIO,3,63692000.0,38.700001,0.5574
2152,NIO,3,63692000.0,38.700001,0.3892
2153,NIO,3,63692000.0,38.700001,0.2023
2154,NIO,3,63692000.0,38.700001,-0.9081
2155,NIO,3,63692000.0,38.700001,-0.7865
2156,NIO,3,63692000.0,38.700001,-0.6187
2157,NIO,3,63692000.0,38.700001,-0.5499
2158,NIO,3,63692000.0,38.700001,-0.7964
2159,NIO,3,63692000.0,38.700001,-0.7964
2160,NIO,3,63692000.0,38.700001,-0.3818
2161,NIO,3,63692000.0,38.700001,0.4019
2162,NIO,3,63692000.0,38.700001,-0.5848
2163,NIO,3,63692000.0,38.700001,-0.4767
2164,NIO,3,63692000.0,38.700001,0.6072
2165,NIO,3,63692000.0,38.700001,-0.3818
2166,NIO,3,63692000.0,38.700001,-0.6597
2167,NIO,3,63692000.0,38.700001,-0.7027
2168,NIO,3,63692000.0,38.700001,-0.5423
2169,NIO,3,63692000.0,38.700001,-0.6597
2170,NIO,3,63692000.0,38.700001,0.5267
2171,NIO,3,63692000.0,38.700001,-0.6597
2172,NIO,3,63692000.0,38.700001,0.3804
2173,NIO,3,63692000.0,38.700001,0.0258
2174,NIO,3,63692000.0,38.700001,-0.8451
2175,NIO,3,63692000.0,38.700001,-0.8451
2176,NIO,3,63692000.0,38.700001,-0.3818
2177,NIO,3,63692000.0,38.700001,0.3182
2178,NIO,3,63692000.0,38.700001,0.7126
2179,NIO,3,63692000.0,38.700001,0.7126
2180,MVIS,3,6438700.0,14.15,0.6096
2181,MVIS,3,6438700.0,14.15,0.4019
2182,MVIS,3,6438700.0,14.15,-0.34
2183,MVIS,3,6438700.0,14.15,-0.743
2184,MVIS,3,6438700.0,14.15,-0.5423
2185,MVIS,3,6438700.0,14.15,-0.872
2186,MVIS,3,6438700.0,14.15,0.8555
2187,MVIS,3,6438700.0,14.15,0.753
2188,MVIS,3,6438700.0,14.15,-0.6946
2189,MVIS,3,6438700.0,14.15,-0.0772
2190,ASO,4,5548900.0,30.84,0.5707
2191,ASO,4,5548900.0,30.84,0.4404
2192,ASO,4,5548900.0,30.84,0.4278
2193,ASO,4,5548900.0,30.84,-0.6486
2194,ASO,4,5548900.0,30.84,-0.7717
2195,ASO,4,5548900.0,30.84,-0.1586
2196,ASO,4,5548900.0,30.84,-0.5423
2197,ASO,4,5548900.0,30.84,-0.6696
2198,ASO,4,5548900.0,30.84,0.3182
2199,ASO,4,5548900.0,30.84,-0.4767
2200,ASO,4,5548900.0,30.84,-0.1027
2201,ASO,4,5548900.0,30.84,-0.0258
2202,ASO,4,5548900.0,30.84,-0.1779
2203,ASO,4,5548900.0,30.84,-0.7351
2204,ASO,4,5548900.0,30.84,0.7783
2205,ASO,4,5548900.0,30.84,0.836
2206,ASO,4,5548900.0,30.84,0.836
2207,ASO,4,5548900.0,30.84,0.7629
2208,ASO,4,5548900.0,30.84,0.5994
2209,ASO,4,5548900.0,30.84,-0.2023
2210,ASO,4,5548900.0,30.84,0.6249
2211,ASO,4,5548900.0,30.84,0.3612
2212,ASO,4,5548900.0,30.84,0.8122
2213,ASO,4,5548900.0,30.84,0.6588
2214,ASO,4,5548900.0,30.84,0.0258
2215,ASO,4,5548900.0,30.84,-0.128
2216,ASO,4,5548900.0,30.84,0.3612
2217,ASO,4,5548900.0,30.84,-0.5423
2218,ASO,4,5548900.0,30.84,-0.6124
2219,ASO,4,5548900.0,30.84,-0.4019
2220,ASO,4,5548900.0,30.84,0.9432
2221,ASO,4,5548900.0,30.84,-0.4724
2222,ASO,4,5548900.0,30.84,0.1027
2223,ASO,4,5548900.0,30.84,-0.3291
2224,ASO,4,5548900.0,30.84,-0.4019
2225,ASO,4,5548900.0,30.84,0.296
2226,ASO,4,5548900.0,30.84,-0.6113
2227,ASO,4,5548900.0,30.84,0.7184
2228,ASO,4,5548900.0,30.84,-0.1779
2229,ASO,4,5548900.0,30.84,-0.5423
2230,ASO,4,5548900.0,30.84,0.3612
2231,ASO,4,5548900.0,30.84,-0.7351
2232,ASO,4,5548900.0,30.84,-0.1779
2233,ASO,4,5548900.0,30.84,-0.5423
2234,ASO,4,5548900.0,30.84,-0.4767
2235,ASO,4,5548900.0,30.84,0.5719
2236,ASO,4,5548900.0,30.84,0.351
2237,ASO,4,5548900.0,30.84,0.1027
2238,ASO,4,5548900.0,30.84,0.8619
2239,ASO,4,5548900.0,30.84,-0.302
2240,ASO,4,5548900.0,30.84,-0.6369
2241,ASO,4,5548900.0,30.84,0.1511
2242,ASO,4,5548900.0,30.84,-0.4939
2243,ASO,4,5548900.0,30.84,-0.5574
2244,ASO,4,5548900.0,30.84,0.807
2245,ASO,4,5548900.0,30.84,0.7178
2246,ASO,4,5548900.0,30.84,-0.1531
2247,ASO,4,5548900.0,30.84,-0.5267
2248,ASO,4,5548900.0,30.84,0.5448
2249,ASO,4,5548900.0,30.84,-0.1027
2250,ASO,4,5548900.0,30.84,0.4939
2251,ASO,4,5548900.0,30.84,0.4404
2252,ASO,4,5548900.0,30.84,0.5994
2253,ASO,4,5548900.0,30.84,0.4404
2254,ASO,4,5548900.0,30.84,-0.1779
2255,ASO,4,5548900.0,30.84,0.7579
2256,ASO,4,5548900.0,30.84,0.6124
2257,ASO,4,5548900.0,30.84,0.6124
2258,ASO,4,5548900.0,30.84,0.8442
2259,ASO,4,5548900.0,30.84,0.4144
2260,ASO,4,5548900.0,30.84,0.6124
2261,ASO,4,5548900.0,30.84,0.7717
2262,ASO,4,5548900.0,30.84,0.0516
2263,ASO,4,5548900.0,30.84,0.4703
2264,ASO,4,5548900.0,30.84,0.0516
2265,ASO,4,5548900.0,30.84,-0.8834
2266,ASO,4,5548900.0,30.84,0.0085
2267,ASO,4,5548900.0,30.84,-0.6779
2268,ASO,4,5548900.0,30.84,0.3612
2269,ASO,4,5548900.0,30.84,0.903
2270,ASO,4,5548900.0,30.84,0.903
2271,ASO,4,5548900.0,30.84,0.7876
2272,ASO,4,5548900.0,30.84,0.3182
2273,ASO,4,5548900.0,30.84,0.765
2274,ASO,4,5548900.0,30.84,-0.7333
2275,ASO,4,5548900.0,30.84,0.3182
2276,ASO,4,5548900.0,30.84,0.1531
2277,ASO,4,5548900.0,30.84,-0.7391
2278,ASO,4,5548900.0,30.84,0.7506
2279,ASO,4,5548900.0,30.84,0.2023
2280,ASO,4,5548900.0,30.84,-0.4215
2281,ASO,4,5548900.0,30.84,-0.5859
2282,ASO,4,5548900.0,30.84,-0.5859
2283,ASO,4,5548900.0,30.84,-0.8271
2284,ASO,4,5548900.0,30.84,0.0745
2285,ASO,4,5548900.0,30.84,-0.802
2286,ASO,4,5548900.0,30.84,0.4404
2287,ASO,4,5548900.0,30.84,0.0601
2288,ASO,4,5548900.0,30.84,0.2023
2289,ASO,4,5548900.0,30.84,-0.395
2290,ASO,4,5548900.0,30.84,-0.5308
2291,ASO,4,5548900.0,30.84,0.4588
2292,ASO,4,5548900.0,30.84,-0.5574
2293,ASO,4,5548900.0,30.84,-0.5994
2294,ASO,4,5548900.0,30.84,0.4033
2295,ASO,4,5548900.0,30.84,-0.4019
2296,ASO,4,5548900.0,30.84,-0.7964
2297,ASO,4,5548900.0,30.84,-0.6124
2298,ASO,4,5548900.0,30.84,-0.2481
2299,ASO,4,5548900.0,30.84,0.1655
2300,ASO,4,5548900.0,30.84,0.4215
2301,ASO,4,5548900.0,30.84,-0.8093
2302,ASO,4,5548900.0,30.84,-0.8093
2303,ASO,4,5548900.0,30.84,-0.6124
2304,ASO,4,5548900.0,30.84,0.25
2305,ASO,4,5548900.0,30.84,-0.9062
2306,ASO,4,5548900.0,30.84,-0.4939
2307,ASO,4,5548900.0,30.84,0.296
2308,ASO,4,5548900.0,30.84,0.0378
2309,ASO,4,5548900.0,30.84,-0.128
2310,ASO,4,5548900.0,30.84,-0.5859
2311,ASO,4,5548900.0,30.84,0.8126
2312,ASO,4,5548900.0,30.84,-0.4019
2313,ASO,4,5548900.0,30.84,-0.3182
2314,ASO,4,5548900.0,30.84,0.34
2315,ASO,4,5548900.0,30.84,0.3031
2316,ASO,4,5548900.0,30.84,-0.3804
2317,ASO,4,5548900.0,30.84,0.296
2318,ASO,4,5548900.0,30.84,-0.6808
2319,ASO,4,5548900.0,30.84,0.8807
2320,ASO,4,5548900.0,30.84,-0.5423
2321,ASO,4,5548900.0,30.84,0.6808
2322,ASO,4,5548900.0,30.84,0.6808
2323,ASO,4,5548900.0,30.84,0.3071
2324,ASO,4,5548900.0,30.84,0.2263
2325,ASO,4,5548900.0,30.84,0.128
2326,ASO,4,5548900.0,30.84,0.4215
2327,ASO,4,5548900.0,30.84,0.4215
2328,ASO,4,5548900.0,30.84,0.4019
2329,ASO,4,5548900.0,30.84,0.6486
2330,ASO,4,5548900.0,30.84,0.6486
2331,ASO,4,5548900.0,30.84,-0.1027
2332,ASO,4,5548900.0,30.84,0.5093
2333,ASO,4,5548900.0,30.84,0.7076
2334,ASO,4,5548900.0,30.84,0.296
2335,ASO,4,5548900.0,30.84,0.296
2336,ASO,4,5548900.0,30.84,0.25
2337,ASO,4,5548900.0,30.84,0.25
2338,ASO,4,5548900.0,30.84,0.3695
2339,ASO,4,5548900.0,30.84,-0.5423
2340,ASO,4,5548900.0,30.84,0.6767
2341,ASO,4,5548900.0,30.84,-0.4184
2342,ASO,4,5548900.0,30.84,0.892
2343,ASO,4,5548900.0,30.84,-0.8326
2344,ASO,4,5548900.0,30.84,-0.8326
2345,ASO,4,5548900.0,30.84,-0.3802
2346,ASO,4,5548900.0,30.84,0.6297
2347,ASO,4,5548900.0,30.84,0.7845
2348,ASO,4,5548900.0,30.84,0.4561
2349,ASO,4,5548900.0,30.84,0.4561
2350,ASO,4,5548900.0,30.84,0.4561
2351,ASO,4,5548900.0,30.84,0.5803
2352,ASO,4,5548900.0,30.84,0.4019
2353,GME,4,9442000.0,158.360001,0.5538
2354,GME,4,9442000.0,158.360001,0.5538
2355,GME,4,9442000.0,158.360001,0.5538
2356,GME,4,9442000.0,158.360001,0.9415
2357,GME,4,9442000.0,158.360001,-0.6486
2358,GME,4,9442000.0,158.360001,0.3753
2359,GME,4,9442000.0,158.360001,0.3818
2360,GME,4,9442000.0,158.360001,0.0258
2361,GME,4,9442000.0,158.360001,0.2732
2362,GME,4,9442000.0,158.360001,-0.1796
2363,GME,4,9442000.0,158.360001,-0.34
2364,GME,4,9442000.0,158.360001,0.5423
2365,GME,4,9442000.0,158.360001,0.5574
2366,GME,4,9442000.0,158.360001,0.0516
2367,GME,4,9442000.0,158.360001,-0.6369
2368,GME,4,9442000.0,158.360001,-0.7783
2369,GME,4,9442000.0,158.360001,0.3612
2370,GME,4,9442000.0,158.360001,0.3612
2371,GME,4,9442000.0,158.360001,0.836
2372,GME,4,9442000.0,158.360001,-0.25
2373,GME,4,9442000.0,158.360001,0.836
2374,GME,4,9442000.0,158.360001,-0.9246
2375,GME,4,9442000.0,158.360001,0.3612
2376,GME,4,9442000.0,158.360001,-0.296
2377,GME,4,9442000.0,158.360001,-0.4767
2378,GME,4,9442000.0,158.360001,-0.5248
2379,GME,4,9442000.0,158.360001,-0.8396
2380,GME,4,9442000.0,158.360001,0.1027
2381,GME,4,9442000.0,158.360001,0.5106
2382,GME,4,9442000.0,158.360001,-0.5423
2383,GME,4,9442000.0,158.360001,0.7579
2384,GME,4,9442000.0,158.360001,-0.34
2385,GME,4,9442000.0,158.360001,-0.5574
2386,GME,4,9442000.0,158.360001,-0.1265
2387,GME,4,9442000.0,158.360001,0.8555
2388,GME,4,9442000.0,158.360001,0.8555
2389,GME,4,9442000.0,158.360001,-0.3134
2390,GME,4,9442000.0,158.360001,0.8442
2391,GME,4,9442000.0,158.360001,-0.25
2392,GME,4,9442000.0,158.360001,-0.4019
2393,GME,4,9442000.0,158.360001,0.5994
2394,GME,4,9442000.0,158.360001,0.3612
2395,GME,4,9442000.0,158.360001,-0.5423
2396,GME,4,9442000.0,158.360001,0.0601
2397,GME,4,9442000.0,158.360001,-0.5535
2398,GME,4,9442000.0,158.360001,-0.743
2399,GME,4,9442000.0,158.360001,-0.743
2400,GME,4,9442000.0,158.360001,0.9401
2401,GME,4,9442000.0,158.360001,-0.2732
2402,GME,4,9442000.0,158.360001,-0.8928
2403,GME,4,9442000.0,158.360001,0.6115
2404,GME,4,9442000.0,158.360001,0.6115
2405,GME,4,9442000.0,158.360001,0.1027
2406,GME,4,9442000.0,158.360001,-0.4678
2407,GME,4,9442000.0,158.360001,-0.7783
2408,GME,4,9442000.0,158.360001,-0.0129
2409,GME,4,9442000.0,158.360001,-0.0129
2410,GME,4,9442000.0,158.360001,-0.5859
2411,GME,4,9442000.0,158.360001,-0.9744
2412,GME,4,9442000.0,158.360001,-0.3612
2413,GME,4,9442000.0,158.360001,0.4019
2414,GME,4,9442000.0,158.360001,-0.7351
2415,GME,4,9442000.0,158.360001,-0.4585
2416,GME,4,9442000.0,158.360001,0.8158
2417,GME,4,9442000.0,158.360001,0.8158
2418,GME,4,9442000.0,158.360001,0.7497
2419,GME,4,9442000.0,158.360001,-0.4019
2420,GME,4,9442000.0,158.360001,0.8307
2421,GME,4,9442000.0,158.360001,-0.5859
2422,GME,4,9442000.0,158.360001,-0.1846
2423,GME,4,9442000.0,158.360001,-0.25
2424,GME,4,9442000.0,158.360001,0.836
2425,GME,4,9442000.0,158.360001,0.7743
2426,GME,4,9442000.0,158.360001,0.6369
2427,GME,4,9442000.0,158.360001,0.0701
2428,GME,4,9442000.0,158.360001,0.0701
2429,GME,4,9442000.0,158.360001,0.6486
2430,GME,4,9442000.0,158.360001,0.5719
2431,GME,4,9442000.0,158.360001,0.2382
2432,GME,4,9442000.0,158.360001,-0.3647
2433,GME,4,9442000.0,158.360001,-0.539
2434,GME,4,9442000.0,158.360001,-0.128
2435,GME,4,9442000.0,158.360001,-0.5574
2436,GME,4,9442000.0,158.360001,0.2263
2437,GME,4,9442000.0,158.360001,0.7906
2438,GME,4,9442000.0,158.360001,-0.8658
2439,GME,4,9442000.0,158.360001,-0.6671
2440,GME,4,9442000.0,158.360001,-0.6671
2441,GME,4,9442000.0,158.360001,0.694
2442,GME,4,9442000.0,158.360001,-0.7572
2443,GME,4,9442000.0,158.360001,-0.5719
2444,GME,4,9442000.0,158.360001,0.0772
2445,GME,4,9442000.0,158.360001,0.6134
2446,GME,4,9442000.0,158.360001,0.3862
2447,GME,4,9442000.0,158.360001,-0.6757
2448,GME,4,9442000.0,158.360001,-0.2445
2449,GME,4,9442000.0,158.360001,0.1531
2450,GME,4,9442000.0,158.360001,0.4927
2451,GME,4,9442000.0,158.360001,-0.8415
2452,GME,4,9442000.0,158.360001,-0.8611
2453,GME,4,9442000.0,158.360001,-0.8611
2454,GME,4,9442000.0,158.360001,0.6369
2455,GME,4,9442000.0,158.360001,0.6369
2456,GME,4,9442000.0,158.360001,0.2023
2457,GME,4,9442000.0,158.360001,0.6208
2458,GME,4,9442000.0,158.360001,0.3612
2459,GME,4,9442000.0,158.360001,0.5106
2460,GME,4,9442000.0,158.360001,0.4404
2461,GME,4,9442000.0,158.360001,0.6553
2462,GME,4,9442000.0,158.360001,-0.656
2463,GME,4,9442000.0,158.360001,0.4404
2464,GME,4,9442000.0,158.360001,-0.2481
2465,GME,4,9442000.0,158.360001,-0.34
2466,GME,4,9442000.0,158.360001,0.3612
2467,GME,4,9442000.0,158.360001,0.5267
2468,GME,4,9442000.0,158.360001,0.2023
2469,GME,4,9442000.0,158.360001,-0.2023
2470,GME,4,9442000.0,158.360001,-0.5267
2471,GME,4,9442000.0,158.360001,0.296
2472,GME,4,9442000.0,158.360001,-0.7574
2473,GME,4,9442000.0,158.360001,-0.1779
2474,GME,4,9442000.0,158.360001,-0.5423
2475,GME,4,9442000.0,158.360001,0.8555
2476,GME,4,9442000.0,158.360001,0.4314
2477,GME,4,9442000.0,158.360001,0.296
2478,GME,4,9442000.0,158.360001,0.3612
2479,GME,4,9442000.0,158.360001,0.6962
2480,GME,4,9442000.0,158.360001,0.2263
2481,GME,4,9442000.0,158.360001,-0.34
2482,GME,4,9442000.0,158.360001,-0.3636
2483,GME,4,9442000.0,158.360001,-0.3167
2484,GME,4,9442000.0,158.360001,0.6841
2485,GME,4,9442000.0,158.360001,-0.5423
2486,GME,4,9442000.0,158.360001,0.296
2487,GME,4,9442000.0,158.360001,0.1363
2488,GME,4,9442000.0,158.360001,0.3182
2489,GME,4,9442000.0,158.360001,-0.4215
2490,GME,4,9442000.0,158.360001,0.4588
2491,GME,4,9442000.0,158.360001,-0.0258
2492,GME,4,9442000.0,158.360001,0.7269
2493,GME,4,9442000.0,158.360001,-0.6418
2494,GME,4,9442000.0,158.360001,0.3612
2495,GME,4,9442000.0,158.360001,0.4404
2496,GME,4,9442000.0,158.360001,0.9001
2497,GME,4,9442000.0,158.360001,0.4595
2498,GME,4,9442000.0,158.360001,-0.5562
2499,GME,4,9442000.0,158.360001,-0.765
2500,GME,4,9442000.0,158.360001,-0.7964
2501,GME,4,9442000.0,158.360001,0.3031
2502,GME,4,9442000.0,158.360001,0.3031
2503,GME,4,9442000.0,158.360001,0.7906
2504,GME,4,9442000.0,158.360001,0.3612
2505,GME,4,9442000.0,158.360001,0.2259
2506,GME,4,9442000.0,158.360001,-0.9463
2507,GME,4,9442000.0,158.360001,0.6573
2508,GME,4,9442000.0,158.360001,-0.2732
2509,GME,4,9442000.0,158.360001,-0.6249
2510,GME,4,9442000.0,158.360001,-0.6249
2511,GME,4,9442000.0,158.360001,0.5994
2512,GME,4,9442000.0,158.360001,0.6124
2513,GME,4,9442000.0,158.360001,-0.3291
2514,GME,4,9442000.0,158.360001,0.4939
2515,GME,4,9442000.0,158.360001,-0.2023
2516,GME,4,9442000.0,158.360001,-0.1027
2517,GME,4,9442000.0,158.360001,-0.5719
2518,GME,4,9442000.0,158.360001,0.143
2519,GME,4,9442000.0,158.360001,0.143
2520,GME,4,9442000.0,158.360001,-0.6908
2521,GME,4,9442000.0,158.360001,0.2263
2522,GME,4,9442000.0,158.360001,0.34
